chr7	203415	204416	7F-91	.	+	chr7	203723	203724	-281	chr7	204108	204109	104	385
chr7	363696	364697	ST4840	.	-	chr7	364389	364390	-306	chr7	364004	364005	79	385
chr11	260237	261238	11R-109	.	-	chr11	260930	260931	-290	chr11	260544	260545	96	386
chr11	340198	341199	ST2019	.	+	chr11	340505	340506	-325	chr11	340891	340892	61	386
chr11	340198	341199	ST5729	.	-	chr11	340891	340892	-305	chr11	340505	340506	81	386
chr13	810478	811479	ST6374	.	-	chr13	811171	811172	-350	chr13	810785	810786	36	386
chr16	22189	23190	ST3321	.	+	chr16	22496	22497	-384	chr16	22882	22883	2	386
chr16	801637	802638	ST3588	.	+	chr16	801944	801945	-342	chr16	802330	802331	44	386
chr16	801637	802638	ST7226	.	-	chr16	802330	802331	-232	chr16	801944	801945	154	386
chr3	44118	45119	ST3931	.	-	chr3	44811	44812	-359	chr3	44425	44426	27	386
chr4	1270341	1271342	ST0721	.	+	chr4	1270648	1270649	-196	chr4	1271034	1271035	190	386
chr4	1270341	1271342	ST0722	.	+	chr4	1270648	1270649	-356	chr4	1271034	1271035	30	386
chr4	416601	417602	ST0470	.	+	chr4	416908	416909	-367	chr4	417294	417295	19	386
chr4	416601	417602	ST4146	.	-	chr4	417294	417295	-335	chr4	416908	416909	51	386
chr7	1024386	1025387	7R-469	.	-	chr7	1025079	1025080	-333	chr7	1024693	1024694	53	386
chr7	714910	715911	7R-322	.	-	chr7	715603	715604	-249	chr7	715217	715218	137	386
chr7	823336	824337	ST1315	.	+	chr7	823643	823644	-354	chr7	824029	824030	32	386
chr10	414476	415477	ST1816	.	+	chr10	414783	414784	-358	chr10	415170	415171	29	387
chr10	414476	415477	ST5512	.	-	chr10	415170	415171	-345	chr10	414783	414784	42	387
chr10	414476	415477	tK_28CUU_29J	.	+	chr10	414783	414784	-182	chr10	415170	415171	205	387
chr12	163722	164723	ST2154	.	+	chr12	164029	164030	-356	chr12	164416	164417	31	387
chr12	163722	164723	ST5870	.	-	chr12	164416	164417	-339	chr12	164029	164030	48	387
chr12	409866	410867	ST2232	.	+	chr12	410173	410174	-106	chr12	410560	410561	281	387
chr15	563921	564922	ST6802	.	-	chr15	564615	564616	-195	chr15	564228	564229	192	387
chr7	616933	617934	ST4916	.	-	chr7	617627	617628	-241	chr7	617240	617241	146	387
chr7	856973	857974	tL_28CAA_29G3	.	-	chr7	857667	857668	-177	chr7	857280	857281	210	387
chr9	277063	278064	ST1641	.	+	chr9	277370	277371	-335	chr9	277757	277758	52	387
chr12	687394	688395	tV_28AAC_29L	.	-	chr12	688088	688089	-157	chr12	687700	687701	231	388
chr13	747406	748407	tR_28UCU_29M1	.	-	chr13	748100	748101	-138	chr13	747712	747713	250	388
chr2	359974	360975	ST0137	.	+	chr2	360280	360281	-337	chr2	360668	360669	51	388
chr2	359974	360975	ST3781	.	-	chr2	360668	360669	-335	chr2	360280	360281	53	388
chr4	829046	830047	ST0591	.	+	chr4	829352	829353	-239	chr4	829740	829741	149	388
chr7	253925	254926	ST1113	.	+	chr7	254231	254232	-302	chr7	254619	254620	86	388
chr9	206158	207159	9R-84	.	-	chr9	206852	206853	-272	chr9	206464	206465	116	388
chr10	353791	354792	tY_28GUA_29J1	.	+	chr10	354097	354098	-146	chr10	354486	354487	243	389
chr10	374009	375010	tD_28GUC_29J3	.	-	chr10	374704	374705	-210	chr10	374315	374316	179	389
chr10	374009	375010	tR_28UCU_29J2	.	-	chr10	374704	374705	-128	chr10	374315	374316	261	389
chr11	79548	80549	ST5636	.	-	chr11	80243	80244	-321	chr11	79854	79855	68	389
chr13	145583	146584	ST6176	.	-	chr13	146278	146279	-306	chr13	145889	145890	83	389
chr15	14295	15296	15F-5	.	+	chr15	14601	14602	-257	chr15	14990	14991	132	389
chr16	40939	41940	16R-18	.	-	chr16	41634	41635	-364	chr16	41245	41246	25	389
chr16	494808	495809	ST3487	.	+	chr16	495114	495115	-362	chr16	495503	495504	27	389
chr2	347154	348155	ST0135	.	+	chr2	347460	347461	-357	chr2	347849	347850	32	389
chr2	347154	348155	tL_28UAA_29B2	.	+	chr2	347460	347461	-142	chr2	347849	347850	247	389
chr4	89386	90387	ST0374	.	+	chr4	89692	89693	-331	chr4	90081	90082	58	389
chr4	89386	90387	ST4032	.	-	chr4	90081	90082	-238	chr4	89692	89693	151	389
chr7	401236	402237	tE_28UUC_29G2	.	-	chr7	401931	401932	-334	chr7	401542	401543	55	389
chr9	243427	244428	ST5314	.	-	chr9	244122	244123	-339	chr9	243733	243734	50	389
chr10	554516	555517	ST1857	.	+	chr10	554821	554822	-225	chr10	555211	555212	165	390
chr10	554516	555517	ST5556	.	-	chr10	555211	555212	-345	chr10	554821	554822	45	390
chr15	205561	206562	ST6688	.	-	chr15	206256	206257	-323	chr15	205866	205867	67	390
chr2	372795	373796	2R-166	.	-	chr2	373490	373491	-173	chr2	373100	373101	217	390
chr2	493804	494805	ST3826	.	-	chr2	494499	494500	-298	chr2	494109	494110	92	390
chr2	603829	604830	ST0208	.	+	chr2	604134	604135	-334	chr2	604524	604525	56	390
chr2	603829	604830	ST3859	.	-	chr2	604524	604525	-340	chr2	604134	604135	50	390
chr7	883844	884845	ST1331	.	+	chr7	884149	884150	-320	chr7	884539	884540	70	390
chr12	243209	244210	ST2176	.	+	chr12	243514	243515	-93	chr12	243905	243906	298	391
chr12	534106	535107	ST2266	.	+	chr12	534411	534412	-363	chr12	534802	534803	28	391
chr12	534106	535107	ST5980	.	-	chr12	534802	534803	-344	chr12	534411	534412	47	391
chr12	545412	546413	ST2271	.	+	chr12	545717	545718	-329	chr12	546108	546109	62	391
chr13	510712	511713	ST2582	.	+	chr13	511017	511018	-248	chr13	511408	511409	143	391
chr3	295056	296057	tT_28AGU_29C	.	+	chr3	295361	295362	-122	chr3	295752	295753	269	391
chr4	488840	489841	4R-212	.	-	chr4	489536	489537	-256	chr4	489145	489146	135	391
chr4	488840	489841	ST4168	.	-	chr4	489536	489537	-312	chr4	489145	489146	79	391
chr8	286490	287491	ST5171	.	-	chr8	287186	287187	-384	chr8	286795	286796	7	391
chr8	461728	462729	ST1541	.	+	chr8	462033	462034	-370	chr8	462424	462425	21	391
chr8	461728	462729	ST5222	.	-	chr8	462424	462425	-337	chr8	462033	462034	54	391
chr16	768752	769753	tK_28UUU_29P	.	-	chr16	769448	769449	-147	chr16	769056	769057	245	392
chr6	166942	167943	ST4706	.	-	chr6	167638	167639	-331	chr6	167246	167247	61	392
chr6	166942	167943	tY_28GUA_29F1	.	+	chr6	167246	167247	-190	chr6	167638	167639	202	392
chr10	390560	391561	ST5504	.	-	chr10	391257	391258	-345	chr10	390864	390865	48	393
chr10	390560	391561	tM_28CAU_29J1	.	-	chr10	391257	391258	-143	chr10	390864	390865	250	393
chr11	550991	551992	ST2086	.	+	chr11	551295	551296	-314	chr11	551688	551689	79	393
chr14	412929	413930	ST2839	.	+	chr14	413233	413234	-367	chr14	413626	413627	26	393
chr14	782744	783745	TEL14R_X_element	.	+	chr14	783048	783049	-229	chr14	783441	783442	164	393
chr15	444014	445015	ST3127	.	+	chr15	444318	444319	-329	chr15	444711	444712	64	393
chr16	21449	22450	16F-1	.	+	chr16	21753	21754	-198	chr16	22146	22147	195	393
chr16	21449	22450	16R-8	.	-	chr16	22146	22147	-190	chr16	21753	21754	203	393
chr16	471486	472487	ST3479	.	+	chr16	471790	471791	-319	chr16	472183	472184	74	393
chr3	236086	237087	ST3996	.	-	chr3	236783	236784	-350	chr3	236390	236391	43	393
chr4	1189368	1190369	ST0692	.	+	chr4	1189672	1189673	-339	chr4	1190065	1190066	54	393
chr4	1189368	1190369	ST4370	.	-	chr4	1190065	1190066	-330	chr4	1189672	1189673	63	393
chr4	1269315	1270316	ST0720	.	+	chr4	1269619	1269620	-385	chr4	1270012	1270013	8	393
chr4	1269315	1270316	ST4397	.	-	chr4	1270012	1270013	-260	chr4	1269619	1269620	133	393
chr7	914494	915495	ST1342	.	+	chr7	914798	914799	-335	chr7	915191	915192	58	393
chr7	914494	915495	ST5024	.	-	chr7	915191	915192	-326	chr7	914798	914799	67	393
chr12	345667	346668	ST2212	.	+	chr12	345970	345971	-197	chr12	346364	346365	197	394
chr12	345667	346668	ST5934	.	-	chr12	346364	346365	-353	chr12	345970	345971	41	394
chr12	592070	593071	ST6001	.	-	chr12	592767	592768	-357	chr12	592373	592374	37	394
chr12	592070	593071	tL_28UAG_29L1	.	-	chr12	592767	592768	-149	chr12	592373	592374	245	394
chr13	455136	456137	ST2568	.	+	chr13	455439	455440	-370	chr13	455833	455834	24	394
chr15	253628	254629	ST3052	.	+	chr15	253931	253932	-167	chr15	254325	254326	227	394
chr6	233301	234302	ST1027	.	+	chr6	233604	233605	-337	chr6	233998	233999	57	394
chr6	233301	234302	ST4727	.	-	chr6	233998	233999	-317	chr6	233604	233605	77	394
chr14	442552	443553	tL_28CAA_29N	.	+	chr14	442855	442856	-150	chr14	443250	443251	245	395
chr2	350388	351389	2R-154	.	-	chr2	351086	351087	-318	chr2	350691	350692	77	395
chr2	350388	351389	tQ_28UUG_29B	.	+	chr2	350691	350692	-135	chr2	351086	351087	260	395
chr9	135660	136661	9R-56	.	-	chr9	136358	136359	-379	chr9	135963	135964	16	395
chr9	135660	136661	ST5275	.	-	chr9	136358	136359	-31	chr9	135963	135964	364	395
chr9	388715	389716	ST1682	.	+	chr9	389018	389019	-225	chr9	389413	389414	170	395
chr10	373617	374618	ST5500	.	-	chr10	374315	374316	-339	chr10	373919	373920	57	396
chr11	393052	394053	ST2039	.	+	chr11	393354	393355	-334	chr11	393750	393751	62	396
chr15	522279	523280	15R-249	.	-	chr15	522977	522978	-353	chr15	522581	522582	43	396
chr15	522279	523280	ST3155	.	+	chr15	522581	522582	-355	chr15	522977	522978	41	396
chr15	522279	523280	ST6788	.	-	chr15	522977	522978	-349	chr15	522581	522582	47	396
chr16	374937	375938	ST3444	.	+	chr16	375239	375240	-214	chr16	375635	375636	182	396
chr16	743829	744830	ST3570	.	+	chr16	744131	744132	-361	chr16	744527	744528	35	396
chr16	743829	744830	tT_28UGU_29P	.	+	chr16	744131	744132	-152	chr16	744527	744528	244	396
chr4	769654	770655	ST0571	.	+	chr4	769956	769957	-386	chr4	770352	770353	10	396
chr4	769654	770655	ST4257	.	-	chr4	770352	770353	-150	chr4	769956	769957	246	396
chr10	316606	317607	ST1784	.	+	chr10	316908	316909	-352	chr10	317305	317306	45	397
chr10	622556	623557	ST1879	.	+	chr10	622858	622859	-333	chr10	623255	623256	64	397
chr10	622556	623557	ST5581	.	-	chr10	623255	623256	-196	chr10	622858	622859	201	397
chr15	417478	418479	15F-197	.	+	chr15	417780	417781	-270	chr15	418177	418178	127	397
chr15	417478	418479	ST6757	.	-	chr15	418177	418178	-341	chr15	417780	417781	56	397
chr2	127230	128231	2R-48	.	-	chr2	127929	127930	-372	chr2	127532	127533	25	397
chr2	127230	128231	ST3710	.	-	chr2	127929	127930	-370	chr2	127532	127533	27	397
chr11	458117	459118	tL_28CAA_29K	.	+	chr11	458418	458419	-138	chr11	458816	458817	260	398
chr12	952773	953774	12R-354	.	-	chr12	953472	953473	-383	chr12	953074	953075	15	398
chr2	473679	474680	2F-190	.	+	chr2	473980	473981	-296	chr2	474378	474379	102	398
chr2	473679	474680	ST0169	.	+	chr2	473980	473981	-305	chr2	474378	474379	93	398
chr2	473679	474680	ST3817	.	-	chr2	474378	474379	-345	chr2	473980	473981	53	398
chr3	313263	314264	3R-147	.	-	chr3	313962	313963	-268	chr3	313564	313565	130	398
chr7	534470	535471	ST4895	.	-	chr7	535169	535170	-303	chr7	534771	534772	95	398
chr12	604894	605895	tI_28UAU_29L	.	-	chr12	605594	605595	-163	chr12	605195	605196	236	399
chr13	211690	212691	ST2481	.	+	chr13	211991	211992	-273	chr13	212390	212391	126	399
chr15	199824	200825	ST6685	.	-	chr15	200524	200525	-367	chr15	200125	200126	32	399
chr15	388999	390000	ST3103	.	+	chr15	389300	389301	-237	chr15	389699	389700	162	399
chr4	1135115	1136116	ST0672	.	+	chr4	1135416	1135417	-313	chr4	1135815	1135816	86	399
chr4	1135115	1136116	ST4356	.	-	chr4	1135815	1135816	-354	chr4	1135416	1135417	45	399
chr4	43377	44378	ST0363	.	+	chr4	43678	43679	-361	chr4	44077	44078	38	399
chr7	609919	610920	ST1241	.	+	chr7	610220	610221	-282	chr7	610619	610620	117	399
chr10	348630	349631	ST1797	.	+	chr10	348930	348931	-370	chr10	349330	349331	30	400
chr10	605498	606499	ST5573	.	-	chr10	606198	606199	-391	chr10	605798	605799	9	400
chr11	618426	619427	11F-272	.	+	chr11	618726	618727	-248	chr11	619126	619127	152	400
chr11	618426	619427	ST2110	.	+	chr11	618726	618727	-141	chr11	619126	619127	259	400
chr11	618426	619427	ST5828	.	-	chr11	619126	619127	-295	chr11	618726	618727	105	400
chr14	600550	601551	14F-240	.	+	chr14	600850	600851	-227	chr14	601250	601251	173	400
chr4	368910	369911	ST0459	.	+	chr4	369210	369211	-104	chr4	369610	369611	296	400
chr5	409027	410028	ST0932	.	+	chr5	409327	409328	-349	chr5	409727	409728	51	400
chr5	409027	410028	ST4623	.	-	chr5	409727	409728	-335	chr5	409327	409328	65	400
chr5	424599	425600	ST0939	.	+	chr5	424899	424900	-337	chr5	425299	425300	63	400
chr14	309858	310859	ST6495	.	-	chr14	310559	310560	-243	chr14	310158	310159	158	401
chr16	929726	930727	ST7267	.	-	chr16	930427	930428	-217	chr16	930026	930027	184	401
chr2	555836	556837	ST0192	.	+	chr2	556136	556137	-149	chr2	556537	556538	252	401
chr4	442309	443310	ST0480	.	+	chr4	442609	442610	-18	chr4	443010	443011	383	401
chr4	442309	443310	ST0481	.	+	chr4	442609	442610	-378	chr4	443010	443011	23	401
chr6	239486	240487	ST4729	.	-	chr6	240187	240188	-226	chr6	239786	239787	175	401
chr11	74191	75192	tN_28GUU_29K	.	+	chr11	74490	74491	-133	chr11	74892	74893	269	402
chr12	11611	12612	TEL12L_X_element	.	-	chr12	12312	12313	-228	chr12	11910	11911	174	402
chr12	826205	827206	ST6073	.	-	chr12	826906	826907	-335	chr12	826504	826505	67	402
chr14	197739	198740	ST2759	.	+	chr14	198038	198039	-147	chr14	198440	198441	255	402
chr14	197739	198740	ST6462	.	-	chr14	198440	198441	-331	chr14	198038	198039	71	402
chr10	336874	337875	ST1791	.	+	chr10	337173	337174	-359	chr10	337576	337577	44	403
chr12	763836	764837	ST6053	.	-	chr12	764538	764539	-328	chr12	764135	764136	75	403
chr14	174228	175229	14F-59	.	+	chr14	174527	174528	-381	chr14	174930	174931	22	403
chr14	174228	175229	ST2753	.	+	chr14	174527	174528	-362	chr14	174930	174931	41	403
chr14	174228	175229	ST6456	.	-	chr14	174930	174931	-333	chr14	174527	174528	70	403
chr4	590967	591968	ST4202	.	-	chr4	591669	591670	-133	chr4	591266	591267	270	403
chr10	191011	192012	ST1752	.	+	chr10	191309	191310	-307	chr10	191713	191714	97	404
chr13	146826	147827	ST2463	.	+	chr13	147124	147125	-236	chr13	147528	147529	168	404
chr14	180672	181673	ST6457	.	-	chr14	181374	181375	-337	chr14	180970	180971	67	404
chr16	810228	811229	tN_28GUU_29P	.	+	chr16	810526	810527	-149	chr16	810930	810931	255	404
chr3	246292	247293	ST0340	.	+	chr3	246590	246591	-342	chr3	246994	246995	62	404
chr3	246292	247293	ST4000	.	-	chr3	246994	246995	-314	chr3	246590	246591	90	404
chr8	379978	380979	ST1509	.	+	chr8	380276	380277	-282	chr8	380680	380681	122	404
chr12	866528	867529	ST2365	.	+	chr12	866826	866827	-325	chr12	867231	867232	80	405
chr16	679060	680061	ST3546	.	+	chr16	679358	679359	-183	chr16	679763	679764	222	405
chr4	1381594	1382595	ST4428	.	-	chr4	1382297	1382298	-201	chr4	1381892	1381893	204	405
chr4	1489888	1490889	ST0793	.	+	chr4	1490186	1490187	-338	chr4	1490591	1490592	67	405
chr7	665619	666620	ST1256	.	+	chr7	665917	665918	-361	chr7	666322	666323	44	405
chr7	951311	952312	7R-435	.	-	chr7	952014	952015	-204	chr7	951609	951610	201	405
chr7	951311	952312	ST1353	.	+	chr7	951609	951610	-143	chr7	952014	952015	262	405
chr11	341775	342776	ST5730	.	-	chr11	342478	342479	-364	chr11	342072	342073	42	406
chr12	838847	839848	ST6080	.	-	chr12	839550	839551	-211	chr12	839144	839145	195	406
chr14	632139	633140	14F-259	.	+	chr14	632436	632437	-327	chr14	632842	632843	79	406
chr14	632139	633140	ST2921	.	+	chr14	632436	632437	-373	chr14	632842	632843	33	406
chr14	632139	633140	tN_28GUU_29N2	.	+	chr14	632436	632437	-162	chr14	632842	632843	244	406
chr15	631467	632468	ST3185	.	+	chr15	631764	631765	-380	chr15	632170	632171	26	406
chr15	631467	632468	ST6822	.	-	chr15	632170	632171	-334	chr15	631764	631765	72	406
chr2	581131	582132	ST3849	.	-	chr2	581834	581835	-346	chr2	581428	581429	60	406
chr5	134941	135942	ST4523	.	-	chr5	135644	135645	-248	chr5	135238	135239	158	406
chr5	134941	135942	tK_28CUU_29E1	.	-	chr5	135644	135645	-148	chr5	135238	135239	258	406
chr9	101976	102977	ST1591	.	+	chr9	102273	102274	-383	chr9	102679	102680	23	406
chr9	101976	102977	ST5271	.	-	chr9	102679	102680	-339	chr9	102273	102274	67	406
chr12	124940	125941	ST2143	.	+	chr12	125237	125238	-252	chr12	125644	125645	155	407
chr16	812631	813632	ST3590	.	+	chr16	812928	812929	-302	chr16	813335	813336	105	407
chr2	145448	146449	ST0077	.	+	chr2	145745	145746	-370	chr2	146152	146153	37	407
chr2	145448	146449	ST3715	.	-	chr2	146152	146153	-345	chr2	145745	145746	62	407
chr4	1156032	1157033	ST0679	.	+	chr4	1156329	1156330	-313	chr4	1156736	1156737	94	407
chr4	164350	165351	4R-68	.	-	chr4	165054	165055	-239	chr4	164647	164648	168	407
chr4	356745	357746	ST4122	.	-	chr4	357449	357450	-309	chr4	357042	357043	98	407
chr4	42007	43008	ST0362	.	+	chr4	42304	42305	-351	chr4	42711	42712	56	407
chr4	42007	43008	ST4018	.	-	chr4	42711	42712	-348	chr4	42304	42305	59	407
chr4	524746	525747	ST0509	.	+	chr4	525043	525044	-346	chr4	525450	525451	61	407
chr7	432838	433839	ST1183	.	+	chr7	433135	433136	-366	chr7	433542	433543	41	407
chr7	432838	433839	ST4862	.	-	chr7	433542	433543	-365	chr7	433135	433136	42	407
chr9	98975	99976	9F-43	.	+	chr9	99272	99273	-59	chr9	99679	99680	348	407
chr9	98975	99976	ST5269	.	-	chr9	99679	99680	-227	chr9	99272	99273	180	407
chr10	354937	355938	tD_28GUC_29J2	.	+	chr10	355233	355234	-222	chr10	355641	355642	186	408
chr10	354937	355938	tR_28UCU_29J1	.	+	chr10	355233	355234	-140	chr10	355641	355642	268	408
chr10	415471	416472	tW_28CCA_29J	.	-	chr10	416175	416176	-140	chr10	415767	415768	268	408
chr10	663123	664124	ST5597	.	-	chr10	663827	663828	-98	chr10	663419	663420	310	408
chr16	628725	629726	16R-283	.	-	chr16	629429	629430	-207	chr16	629021	629022	201	408
chr16	628725	629726	ST3525	.	+	chr16	629021	629022	-216	chr16	629429	629430	192	408
chr16	628725	629726	ST7168	.	-	chr16	629429	629430	-348	chr16	629021	629022	60	408
chr16	821110	822111	ST7230	.	-	chr16	821814	821815	-364	chr16	821406	821407	44	408
chr16	821110	822111	ST7231	.	-	chr16	821814	821815	-76	chr16	821406	821407	332	408
chr5	99681	100682	tM_28CAU_29E	.	+	chr5	99977	99978	-155	chr5	100385	100386	253	408
chr7	66884	67885	ST1059	.	+	chr7	67180	67181	-365	chr7	67588	67589	43	408
chr7	66884	67885	ST4756	.	-	chr7	67588	67589	-359	chr7	67180	67181	49	408
chr7	779499	780500	ST1301	.	+	chr7	779795	779796	-370	chr7	780203	780204	38	408
chr8	125622	126623	ST5115	.	-	chr8	126326	126327	-396	chr8	125918	125919	12	408
chr9	202965	203966	9F-98	.	+	chr9	203261	203262	-373	chr9	203669	203670	35	408
chr9	202965	203966	ST5299	.	-	chr9	203669	203670	-366	chr9	203261	203262	42	408
chr14	216575	217576	ST6466	.	-	chr14	217280	217281	-51	chr14	216871	216872	358	409
chr2	167524	168525	ST3724	.	-	chr2	168229	168230	-342	chr2	167820	167821	67	409
chr4	193926	194927	ST4064	.	-	chr4	194631	194632	-236	chr4	194222	194223	173	409
chr1	180680	181681	tL_28CAA_29A	.	+	chr1	180975	180976	-165	chr1	181385	181386	245	410
chr12	367880	368881	ST5939	.	-	chr12	368585	368586	-382	chr12	368175	368176	28	410
chr13	44388	45389	ST2429	.	+	chr13	44683	44684	-357	chr13	45093	45094	53	410
chr13	605393	606394	ST6312	.	-	chr13	606098	606099	-381	chr13	605688	605689	29	410
chr15	27793	28794	15F-14	.	+	chr15	28088	28089	-228	chr15	28498	28499	182	410
chr2	235628	236629	ST0099	.	+	chr2	235923	235924	-129	chr2	236333	236334	281	410
chr2	235628	236629	ST3737	.	-	chr2	236333	236334	-117	chr2	235923	235924	293	410
chr2	706468	707469	ST0240	.	+	chr2	706763	706764	-265	chr2	707173	707174	145	410
chr2	706468	707469	ST3887	.	-	chr2	707173	707174	-333	chr2	706763	706764	77	410
chr4	741435	742436	4F-350	.	+	chr4	741730	741731	-366	chr4	742140	742141	44	410
chr4	741435	742436	ST4247	.	-	chr4	742140	742141	-362	chr4	741730	741731	48	410
chr5	231731	232732	ST0881	.	+	chr5	232026	232027	-367	chr5	232436	232437	43	410
chr5	33357	34358	ST4494	.	-	chr5	34062	34063	-354	chr5	33652	33653	56	410
chr1	69242	70243	ST3653	.	-	chr1	69948	69949	-339	chr1	69537	69538	72	411
chr13	822046	823047	ST2687	.	+	chr13	822341	822342	-388	chr13	822752	822753	23	411
chr9	405657	406658	ST5363	.	-	chr9	406363	406364	-308	chr9	405952	405953	103	411
chr11	514072	515073	11R-223	.	-	chr11	514778	514779	-309	chr11	514366	514367	103	412
chr11	514072	515073	ST5790	.	-	chr11	514778	514779	-317	chr11	514366	514367	95	412
chr11	517132	518133	11R-226	.	-	chr11	517838	517839	-331	chr11	517426	517427	81	412
chr11	517132	518133	ST2076	.	+	chr11	517426	517427	-344	chr11	517838	517839	68	412
chr12	673569	674570	12F-270	.	+	chr12	673863	673864	-235	chr12	674275	674276	177	412
chr12	85453	86454	12R-27	.	-	chr12	86159	86160	-70	chr12	85747	85748	342	412
chr14	281593	282594	ST2793	.	+	chr14	281887	281888	-234	chr14	282299	282300	178	412
chr15	189074	190075	15F-89	.	+	chr15	189368	189369	-331	chr15	189780	189781	81	412
chr15	494107	495108	15R-235	.	-	chr15	494813	494814	-113	chr15	494401	494402	299	412
chr15	494107	495108	ST3144	.	+	chr15	494401	494402	-367	chr15	494813	494814	45	412
chr15	494107	495108	ST6780	.	-	chr15	494813	494814	-153	chr15	494401	494402	259	412
chr5	163862	164863	ST0856	.	+	chr5	164156	164157	-293	chr5	164568	164569	119	412
chr9	138989	139990	ST1601	.	+	chr9	139283	139284	-336	chr9	139695	139696	76	412
chr1	188712	189713	1R-90	.	-	chr1	189419	189420	-306	chr1	189006	189007	107	413
chr13	483202	484203	ST2573	.	+	chr13	483496	483497	-345	chr13	483909	483910	68	413
chr14	705446	706447	ST2948	.	+	chr14	705740	705741	-197	chr14	706153	706154	216	413
chr14	705446	706447	ST2949	.	+	chr14	705740	705741	-365	chr14	706153	706154	48	413
chr14	705446	706447	ST6602	.	-	chr14	706153	706154	-212	chr14	705740	705741	201	413
chr2	595223	596224	ST0205	.	+	chr2	595517	595518	-391	chr2	595930	595931	22	413
chr4	1461251	1462252	ST4458	.	-	chr4	1461958	1461959	-374	chr4	1461545	1461546	39	413
chr4	1461251	1462252	tL_28CAA_29D	.	-	chr4	1461958	1461959	-130	chr4	1461545	1461546	283	413
chr7	515984	516985	ST1206	.	+	chr7	516278	516279	-400	chr7	516691	516692	13	413
chr8	105094	106095	8R-47	.	-	chr8	105801	105802	-344	chr8	105388	105389	69	413
chr8	105094	106095	ST5107	.	-	chr8	105801	105802	-367	chr8	105388	105389	46	413
chr8	132563	133564	8R-68	.	-	chr8	133270	133271	-355	chr8	132857	132858	58	413
chr8	132563	133564	ST5118	.	-	chr8	133270	133271	-274	chr8	132857	132858	139	413
chr8	132563	133564	tS_28AGA_29H	.	-	chr8	133270	133271	-164	chr8	132857	132858	249	413
chr10	73099	74100	ST1710	.	+	chr10	73392	73393	-361	chr10	73806	73807	53	414
chr10	73099	74100	ST5390	.	-	chr10	73806	73807	-353	chr10	73392	73393	61	414
chr5	550798	551799	ST4662	.	-	chr5	551505	551506	-344	chr5	551091	551092	70	414
chr5	550798	551799	tI_28AAU_29E2	.	-	chr5	551505	551506	-148	chr5	551091	551092	266	414
chr6	8881	9882	6R-7	.	-	chr6	9588	9589	-331	chr6	9174	9175	83	414
chr11	428224	429225	ST5760	.	-	chr11	428932	428933	-200	chr11	428517	428518	215	415
chr12	931368	932369	ST6106	.	-	chr12	932076	932077	-272	chr12	931661	931662	143	415
chr15	472025	473026	ST3137	.	+	chr15	472318	472319	-353	chr15	472733	472734	62	415
chr3	53223	54224	3R-18	.	-	chr3	53931	53932	-6	chr3	53516	53517	409	415
chr5	335769	336770	5F-171	.	+	chr5	336062	336063	-402	chr5	336477	336478	13	415
chr7	736037	737038	tR_28UCU_29G3	.	+	chr7	736330	736331	-9	chr7	736745	736746	406	415
chr8	461150	462151	8R-221	.	-	chr8	461858	461859	-399	chr8	461443	461444	16	415
chr12	184582	185583	ST2161	.	+	chr12	184874	184875	-207	chr12	185290	185291	209	416
chr12	184582	185583	ST5877	.	-	chr12	185290	185291	-349	chr12	184874	184875	67	416
chr12	415233	416234	12F-165	.	+	chr12	415525	415526	-206	chr12	415941	415942	210	416
chr12	415233	416234	12R-141	.	-	chr12	415941	415942	-286	chr12	415525	415526	130	416
chr12	415233	416234	ST2234	.	+	chr12	415525	415526	-210	chr12	415941	415942	206	416
chr12	490219	491220	12F-191	.	+	chr12	490511	490512	-365	chr12	490927	490928	51	416
chr12	490219	491220	ST2249	.	+	chr12	490511	490512	-384	chr12	490927	490928	32	416
chr14	10787	11788	14R-1	.	-	chr14	11495	11496	-320	chr14	11079	11080	96	416
chr14	23175	24176	ST6409	.	-	chr14	23883	23884	-342	chr14	23467	23468	74	416
chr15	989106	990107	15R-440	.	-	chr15	989814	989815	-345	chr15	989398	989399	71	416
chr15	989106	990107	ST3297	.	+	chr15	989398	989399	-295	chr15	989814	989815	121	416
chr15	989106	990107	ST6947	.	-	chr15	989814	989815	-381	chr15	989398	989399	35	416
chr4	1300957	1301958	ST0730	.	+	chr4	1301249	1301250	-315	chr4	1301665	1301666	101	416
chr6	263403	264404	6R-115	.	-	chr6	264111	264112	-397	chr6	263695	263696	19	416
chr6	263403	264404	ST4739	.	-	chr6	264111	264112	-262	chr6	263695	263696	154	416
chr7	76175	77176	ST1063	.	+	chr7	76467	76468	-335	chr7	76883	76884	81	416
chr9	229672	230673	ST5308	.	-	chr9	230380	230381	-365	chr9	229964	229965	51	416
chr12	571548	572549	ST5994	.	-	chr12	572257	572258	-351	chr12	571840	571841	66	417
chr12	796037	797038	ST6067	.	-	chr12	796746	796747	-360	chr12	796329	796330	57	417
chr16	475423	476424	ST7116	.	-	chr16	476132	476133	-347	chr16	475715	475716	70	417
chr4	543268	544269	ST4180	.	-	chr4	543977	543978	-409	chr4	543560	543561	8	417
chr13	45465	46466	ST6145	.	-	chr13	46174	46175	-154	chr13	45756	45757	264	418
chr15	486968	487969	ST3142	.	+	chr15	487259	487260	-380	chr15	487677	487678	38	418
chr15	486968	487969	tN_28GUU_29O2	.	+	chr15	487259	487260	-179	chr15	487677	487678	239	418
